feature,importance
customerID_1494-EJZDW,0.0
customerID_1496-GGSUK,0.0
customerID_1498-DQNRX,0.0
customerID_1498-NHTLT,0.0
customerID_1501-SGHBW,0.0
customerID_1502-XFCVR,0.0
customerID_1506-YJTYT,0.0
customerID_1508-DFXCU,0.0
customerID_1513-XNPPH,0.0
customerID_1518-OMDIK,0.0
customerID_1518-VOWAV,0.0
customerID_1527-SXDPN,0.0
customerID_1530-ZTDOZ,0.0
customerID_1535-VTJOQ,0.0
customerID_1536-HBSWP,0.0
customerID_1536-YHDOE,0.0
customerID_1539-LNKHM,0.0
customerID_1543-LLLFT,0.0
customerID_1544-JJMYL,0.0
customerID_1545-ACTAS,0.0
customerID_1548-ARAGG,0.0
customerID_1548-FEHVL,0.0
customerID_1550-EENBN,0.0
customerID_1552-AAGRX,0.0
customerID_1552-CZCLL,0.0
customerID_1552-TKMXS,0.0
customerID_1555-DJEQW,0.0
customerID_1555-HAPSU,0.0
customerID_1557-EMYVT,0.0
customerID_1559-DTODC,0.0
customerID_1561-BWHIN,0.0
customerID_1563-IWQEX,0.0
customerID_1564-HJUVY,0.0
customerID_1564-NTYXF,0.0
customerID_1565-RHDJD,0.0
customerID_1567-DSCIC,0.0
customerID_1568-BEKZM,0.0
customerID_1569-TTNYJ,0.0
customerID_1571-SAVHK,0.0
customerID_1573-LGXBA,0.0
customerID_1574-DYCWE,0.0
customerID_1575-KRZZE,0.0
customerID_1576-PFZIW,0.0
customerID_1577-HKTFG,0.0
customerID_1579-KLYDT,0.0
customerID_1580-BMCMR,0.0
customerID_1582-RAFML,0.0
customerID_1583-IHQZE,0.0
customerID_1585-MQSSU,0.0
customerID_1589-AGTLK,0.0
customerID_1591-MQJTP,0.0
customerID_1591-NFNLQ,0.0
customerID_1591-XWLGB,0.0
customerID_1596-BBVTG,0.0
customerID_1596-OQSPS,0.0
customerID_1597-FZREH,0.0
customerID_1597-LHYNC,0.0
customerID_1599-EAHXY,0.0
customerID_1599-MMYRQ,0.0
customerID_1602-IJQQE,0.0
customerID_1612-EOHDH,0.0
customerID_1614-JBEBI,0.0
customerID_1618-CFHME,0.0
customerID_1621-YNCJH,0.0
customerID_1622-HSHSF,0.0
customerID_1623-NLDOT,0.0
customerID_1624-NALOJ,0.0
customerID_1624-WOIWJ,0.0
customerID_1625-JAIIY,0.0
customerID_1626-ERCMM,0.0
customerID_1627-AFWVJ,0.0
customerID_1628-BIZYP,0.0
customerID_1629-DQQVB,0.0
customerID_1635-HDGFT,0.0
customerID_1635-NZATJ,0.0
customerID_1636-NTNCO,0.0
customerID_1641-BYBTK,0.0
customerID_1641-RQDAY,0.0
customerID_1642-HMARX,0.0
customerID_1644-IRKSF,0.0
customerID_1658-BYGOY,0.0
customerID_1658-TJVOA,0.0
customerID_1660-HSOOQ,0.0
customerID_1661-CZBAU,0.0
customerID_1663-MHLHE,0.0
customerID_1666-JZPZT,0.0
customerID_1670-SVOWZ,0.0
customerID_1676-MQAOA,0.0
customerID_1678-FYZOW,0.0
customerID_1679-JRFBR,0.0
customerID_1680-VDCWW,0.0
customerID_1682-VCOIO,0.0
customerID_1684-FLBGS,0.0
customerID_1685-BQULA,0.0
customerID_1686-STUHN,0.0
customerID_1689-MRZQR,0.0
customerID_1689-YQBYY,0.0
customerID_1696-HXOWK,0.0
customerID_1696-MZVAU,0.0
customerID_1697-BCSHV,0.0
customerID_1697-LYYYX,0.0
customerID_1698-XFZCI,0.0
customerID_1699-HPSBG,0.0
customerID_1699-TLDLZ,0.0
customerID_1699-UOTXU,0.0
customerID_1702-CCFNJ,0.0
customerID_1703-MGIAB,0.0
customerID_1704-NRWYE,0.0
customerID_1705-GUHPV,0.0
customerID_1708-PBBOA,0.0
customerID_1709-EJDOX,0.0
customerID_1710-RCXUS,0.0
customerID_1723-HKXJQ,0.0
customerID_1724-BQUHA,0.0
customerID_1724-IQWNM,0.0
customerID_1725-IQNIY,0.0
customerID_1725-MIMXW,0.0
customerID_1728-BQDMA,0.0
customerID_1728-CXQBE,0.0
customerID_1729-VLAZJ,0.0
customerID_1730-VFMWO,0.0
customerID_1730-ZMAME,0.0
customerID_1732-FEKLD,0.0
customerID_1732-VHUBQ,0.0
customerID_1734-ZMNTZ,0.0
customerID_1740-CSDJP,0.0
customerID_1741-WTPON,0.0
customerID_1750-CSKKM,0.0
customerID_1751-NCDLI,0.0
customerID_1752-OZXFY,0.0
customerID_1754-GKYPY,0.0
customerID_1755-FZQEC,0.0
customerID_1755-RMCXH,0.0
customerID_1760-CAZHT,0.0
customerID_1761-AEZZR,0.0
customerID_1763-KUAAW,0.0
customerID_1764-VUUMT,0.0
customerID_1767-CJKBA,0.0
customerID_1767-TGTKO,0.0
customerID_1769-GRUIK,0.0
customerID_1771-OADNZ,0.0
customerID_1777-JYQPJ,0.0
customerID_1779-PWPMG,0.0
customerID_1784-BXEFA,0.0
customerID_1785-BPHTP,0.0
customerID_1790-NESIO,0.0
customerID_1791-PQHBB,0.0
customerID_1792-UXAFY,0.0
customerID_1794-HBQTJ,0.0
customerID_1794-SWWKL,0.0
customerID_1796-JANOW,0.0
customerID_1803-BGNBD,0.0
customerID_1810-BOHSY,0.0
customerID_1810-MVMAI,0.0
customerID_1813-JLKWR,0.0
customerID_1813-JYWTO,0.0
customerID_1814-DKOLC,0.0
customerID_1814-WFGVS,0.0
customerID_1818-ESQMW,0.0
customerID_1820-DJFPH,0.0
customerID_1821-BUCWY,0.0
customerID_1830-GGFNM,0.0
customerID_1830-IPXVJ,0.0
customerID_1832-PEUTS,0.0
customerID_1833-TCXKK,0.0
customerID_1833-VGRUM,0.0
customerID_1834-WULEG,0.0
customerID_1837-YQUCE,0.0
customerID_1839-FBNFR,0.0
customerID_1839-UMACK,0.0
customerID_1840-BIUOG,0.0
customerID_1841-YSJGV,0.0
customerID_1842-EZJMK,0.0
customerID_1843-TLSGD,0.0
customerID_1845-CSBRZ,0.0
customerID_1846-XWOQN,0.0
customerID_1850-AKQEP,0.0
customerID_1852-QSWCD,0.0
customerID_1852-XEMDW,0.0
customerID_1855-AGAWH,0.0
customerID_1855-CFULU,0.0
customerID_1862-SKORY,0.0
customerID_1866-DIOQZ,0.0
customerID_1866-NXPSP,0.0
customerID_1866-OBPNR,0.0
customerID_1866-RZZQS,0.0
customerID_1866-ZSLJM,0.0
customerID_1867-TJHTS,0.0
customerID_1871-MOWRM,0.0
customerID_1872-EBWSC,0.0
customerID_1875-QIVME,0.0
customerID_1877-HKBQX,0.0
customerID_1891-FZYSA,0.0
customerID_1891-QRQSA,0.0
customerID_1891-UAWWU,0.0
customerID_1895-QTKDO,0.0
customerID_1897-OKVMW,0.0
customerID_1897-RCFUM,0.0
customerID_1898-JSNDC,0.0
customerID_1899-VXWXM,0.0
customerID_1904-WAJAA,0.0
customerID_1905-OEILC,0.0
customerID_1907-UBQFC,0.0
customerID_1907-YLNYW,0.0
customerID_1910-FMXJM,0.0
customerID_1915-IOFGU,0.0
customerID_1918-ZBFQJ,0.0
customerID_1919-RTPQD,0.0
customerID_1921-KYSAY,0.0
customerID_1925-GMVBW,0.0
customerID_1925-LFCZZ,0.0
customerID_1925-TIBLE,0.0
customerID_1927-QEWMY,0.0
customerID_1928-BXYIV,0.0
customerID_1930-BZLHI,0.0
customerID_1930-QPBVZ,0.0
customerID_1930-WNXSB,0.0
customerID_1932-UEDCX,0.0
customerID_1934-MKPXS,0.0
customerID_1934-SJVJK,0.0
customerID_1935-IMVBB,0.0
customerID_1937-OTUKY,0.0
customerID_1941-HOSAM,0.0
customerID_1942-OQFRW,0.0
customerID_1945-XISKS,0.0
customerID_1950-KSVVJ,0.0
customerID_1951-IEYXM,0.0
customerID_1955-IBMMB,0.0
customerID_1958-RNRKS,0.0
customerID_1960-UOTYM,0.0
customerID_1960-UYCNN,0.0
customerID_1963-SVUCV,0.0
customerID_1964-SVLEA,0.0
customerID_1965-AKTSX,0.0
customerID_1970-KKFWL,0.0
customerID_1971-DTCZB,0.0
customerID_1976-AZZPJ,0.0
customerID_1976-CFOCS,0.0
customerID_1977-STDKI,0.0
customerID_1980-KXVPM,0.0
customerID_1981-INRFU,0.0
customerID_1984-FCOWB,0.0
customerID_1984-GPTEH,0.0
customerID_1985-MBRYP,0.0
customerID_1987-AUELQ,0.0
customerID_1991-VOPLL,0.0
customerID_1996-DBMUS,0.0
customerID_1998-VHJHK,0.0
customerID_2000-DHJUY,0.0
customerID_2001-EWBQU,0.0
customerID_2001-MCUUW,0.0
customerID_2002-MZHWP,0.0
customerID_2003-CKLOR,0.0
customerID_2004-OCQXK,0.0
customerID_2005-DWQZJ,0.0
customerID_2007-QVGAW,0.0
customerID_2011-TRQYE,0.0
customerID_2012-NWRPA,0.0
customerID_2013-SGDXK,0.0
customerID_2014-MKGMH,0.0
customerID_2017-CCBLH,0.0
customerID_2018-PZKMU,0.0
customerID_2018-QKYGT,0.0
customerID_2019-HDCZY,0.0
customerID_2024-BASKD,0.0
customerID_2026-TGDHM,0.0
customerID_2027-CWDNU,0.0
customerID_2027-DNKIV,0.0
customerID_2027-OAQQC,0.0
customerID_2027-WKXMW,0.0
customerID_2030-BTZRO,0.0
customerID_2034-CGRHZ,0.0
customerID_2037-SGXHH,0.0
customerID_2037-XJFUP,0.0
customerID_2038-LLMLM,0.0
customerID_2038-OEQZH,0.0
customerID_2038-YSEZE,0.0
customerID_2039-JONDJ,0.0
customerID_2040-LDIWQ,0.0
customerID_2040-OBMLJ,0.0
customerID_2040-VZIKE,0.0
customerID_2041-JIJCI,0.0
customerID_2045-BMBTJ,0.0
customerID_2049-BAFNW,0.0
customerID_2050-ONYDQ,0.0
customerID_2054-PJOCK,0.0
customerID_2055-BFOCC,0.0
customerID_2055-SIFSS,0.0
customerID_2056-EVGZL,0.0
customerID_2057-BOYKM,0.0
customerID_2058-DCJBE,0.0
customerID_2065-MMKGR,0.0
customerID_2067-QYTCF,0.0
customerID_2070-XYMFH,0.0
customerID_2072-ZVJJX,0.0
customerID_2073-QBVBI,0.0
customerID_2074-GKOWZ,0.0
customerID_2075-PUEPR,0.0
customerID_2075-RMJIK,0.0
customerID_2077-DDHJK,0.0
customerID_2080-CAZNM,0.0
customerID_2080-GKCWQ,0.0
customerID_2080-SRCDE,0.0
customerID_2081-KJSQF,0.0
customerID_2081-VEYEH,0.0
customerID_2082-CEFLT,0.0
customerID_2082-OJVTK,0.0
customerID_2085-BOJKI,0.0
customerID_2087-QAREY,0.0
customerID_2091-GPPIQ,0.0
customerID_2091-RFFBA,0.0
customerID_2097-YVPKN,0.0
customerID_2100-BDNSN,0.0
customerID_2107-FBPTK,0.0
customerID_2108-GLPQB,0.0
customerID_2108-XWMPY,0.0
customerID_2111-DWYHN,0.0
customerID_2114-MGINA,0.0
customerID_2115-BFTIW,0.0
customerID_2120-SMPEX,0.0
customerID_2121-JAFOM,0.0
customerID_2122-YWVYA,0.0
customerID_2123-VSCOT,0.0
customerID_2126-GSEGL,0.0
customerID_2133-TSRRM,0.0
customerID_2135-RXIHG,0.0
customerID_2137-DQMEV,0.0
customerID_2141-RRYGO,0.0
customerID_2143-LJULT,0.0
customerID_2144-ESWKO,0.0
customerID_2146-EGVDT,0.0
customerID_2150-UWTFY,0.0
customerID_2150-WLKUW,0.0
customerID_2153-MREFK,0.0
customerID_2154-KVJFF,0.0
customerID_2155-AMQRX,0.0
customerID_2157-MXBJS,0.0
customerID_2160-GPFXD,0.0
customerID_2162-FRZAA,0.0
customerID_2164-SOQXL,0.0
customerID_2167-FQSTQ,0.0
customerID_2169-RRLFW,0.0
customerID_2171-UDMFD,0.0
customerID_2172-EJXVF,0.0
customerID_2176-LVPNX,0.0
customerID_2176-OSJUV,0.0
customerID_2178-PMGCJ,0.0
customerID_2180-DXNEG,0.0
customerID_2181-TIDSV,0.0
customerID_2181-UAESM,0.0
customerID_2186-QZEYA,0.0
customerID_2187-LZGPL,0.0
customerID_2187-PKZAY,0.0
customerID_2189-UXTKY,0.0
customerID_2189-WWOEW,0.0
customerID_2190-BCXEC,0.0
customerID_2190-PHBHR,0.0
customerID_2192-CKRLV,0.0
customerID_2192-OZITF,0.0
customerID_2193-SFWQW,0.0
customerID_2194-IIQOF,0.0
customerID_2195-VVRJF,0.0
customerID_2195-ZRVAX,0.0
customerID_2197-OMWGI,0.0
customerID_2200-DSAAL,0.0
customerID_2202-CUYXZ,0.0
customerID_2202-OUTMO,0.0
customerID_2205-YMZZJ,0.0
customerID_2207-NHRJK,0.0
customerID_2207-OBZNX,0.0
customerID_2207-QPJED,0.0
customerID_2207-RYYRL,0.0
customerID_2208-MPXIO,0.0
customerID_2208-NQBCT,0.0
customerID_2208-UGTGR,0.0
customerID_2209-XADXF,0.0
customerID_2211-RMNHO,0.0
customerID_2212-LYASK,0.0
customerID_2215-ZAFGX,0.0
customerID_2219-MVUSO,0.0
customerID_2220-IAHLS,0.0
customerID_2223-GDSHL,0.0
customerID_2223-KAGMX,0.0
customerID_2225-ZRGSG,0.0
customerID_2226-ICFDO,0.0
customerID_2227-JRSJX,0.0
customerID_2229-DPMBI,0.0
customerID_2229-VWQJH,0.0
customerID_2230-XTUWL,0.0
customerID_2232-DMLXU,0.0
customerID_2233-FAGXV,0.0
customerID_2233-TXSIU,0.0
customerID_2234-EOFPT,0.0
customerID_2234-XADUH,0.0
customerID_2235-DWLJU,0.0
customerID_2235-EZAIK,0.0
customerID_2235-ZGKPT,0.0
customerID_2236-HILPA,0.0
customerID_2237-ZFSMY,0.0
customerID_2239-CFOUJ,0.0
customerID_2239-CGBUZ,0.0
customerID_2239-JALAW,0.0
customerID_2240-HSJQD,0.0
customerID_2242-MFOTG,0.0
customerID_2243-FNMMI,0.0
customerID_2245-ADZFJ,0.0
customerID_2249-YPRNG,0.0
customerID_2250-IVBWA,0.0
customerID_2251-PYLPB,0.0
customerID_2252-ISRNH,0.0
customerID_2252-JHJGE,0.0
customerID_2253-KPMNB,0.0
customerID_2254-DLXRI,0.0
customerID_2256-YLYLP,0.0
customerID_2259-OUUSZ,0.0
customerID_2260-USTRB,0.0
customerID_2262-SLNVK,0.0
customerID_2265-CYWIV,0.0
customerID_2266-FUBDZ,0.0
customerID_2267-FPIMA,0.0
customerID_2267-WTPYD,0.0
customerID_2270-CHBFN,0.0
customerID_2272-QAGFO,0.0
customerID_2272-UOINI,0.0
customerID_2273-QCKXA,0.0
customerID_2274-XUATA,0.0
customerID_2275-RBYQS,0.0
customerID_2276-YDAVZ,0.0
customerID_2277-AXSDC,0.0
customerID_2277-BKJKN,0.0
customerID_2277-DJJDL,0.0
customerID_2279-AXJJK,0.0
customerID_2292-XQWSV,0.0
customerID_2293-IJWPS,0.0
customerID_2294-DMMUS,0.0
customerID_2294-SALNE,0.0
customerID_2296-DKZFP,0.0
customerID_2300-RQGOI,0.0
customerID_2302-ANTDP,0.0
customerID_2302-OUZXB,0.0
customerID_2303-PJYHN,0.0
customerID_2307-FYNNL,0.0
customerID_2308-STERM,0.0
customerID_2311-QYMUQ,0.0
customerID_2314-TNDJQ,0.0
customerID_2316-ESMLS,0.0
customerID_2320-JRSDE,0.0
customerID_2320-SLKMB,0.0
customerID_2320-TZRRH,0.0
customerID_2320-YKQBO,0.0
customerID_2321-OMBXY,0.0
customerID_2323-ARSVR,0.0
customerID_2324-EFHVG,0.0
customerID_2325-NBPZG,0.0
customerID_2325-WINES,0.0
customerID_2330-PQGDQ,0.0
customerID_2332-EFBJY,0.0
customerID_2332-TODQS,0.0
customerID_2333-KWEWW,0.0
customerID_2342-CKIAO,0.0
customerID_2344-JMOGN,0.0
customerID_2346-CZYIL,0.0
customerID_2346-LOCWC,0.0
customerID_2347-WKKAE,0.0
customerID_2351-BKRZW,0.0
customerID_2351-RRBUE,0.0
customerID_2357-COQEK,0.0
customerID_2359-KLTEK,0.0
customerID_2359-KMGLI,0.0
customerID_2359-QWQUL,0.0
customerID_2360-RDGRO,0.0
customerID_2361-FJWNO,0.0
customerID_2362-IBOOY,0.0
customerID_2363-BJLSL,0.0
customerID_2368-GAKKQ,0.0
customerID_2369-UAPKZ,0.0
customerID_2371-JQHZZ,0.0
customerID_2371-JUNGC,0.0
customerID_2371-KFUOG,0.0
customerID_2372-HWUHI,0.0
customerID_2373-NTKOD,0.0
customerID_2378-HTWFW,0.0
customerID_2378-VTKDH,0.0
customerID_2378-YIZKA,0.0
customerID_2379-ENZGV,0.0
customerID_2379-GYFLQ,0.0
customerID_2380-DAMQP,0.0
customerID_2382-BCKQJ,0.0
customerID_2384-OVPSA,0.0
customerID_2386-OWURY,0.0
customerID_2387-KDZQY,0.0
customerID_2388-LAESQ,0.0
customerID_2391-IPLOP,0.0
customerID_2393-DIVAI,0.0
customerID_2397-BRLOM,0.0
customerID_2398-YPMUR,0.0
customerID_2400-FEQME,0.0
customerID_2400-XIWIO,0.0
customerID_2402-TAIRZ,0.0
customerID_2403-BCASL,0.0
customerID_2404-JIBFC,0.0
customerID_2405-LBMUW,0.0
customerID_2408-TZMJL,0.0
customerID_2408-WITXK,0.0
customerID_2410-CIYFZ,0.0
customerID_2419-FSORS,0.0
customerID_2424-WVHPL,0.0
customerID_2428-HYUNX,0.0
customerID_2428-ZMCTB,0.0
customerID_2429-AYKKO,0.0
customerID_2430-RRYUW,0.0
customerID_2430-USGXP,0.0
customerID_2432-TFSMK,0.0
customerID_2433-KMEAS,0.0
customerID_2436-QBZFP,0.0
customerID_2439-LYPMQ,0.0
customerID_2439-QKJUL,0.0
customerID_2446-BEGGB,0.0
customerID_2446-PLQVO,0.0
customerID_2446-ZKVAF,0.0
customerID_2450-ZKEED,0.0
customerID_2451-YMUXS,0.0
customerID_2452-KDRRH,0.0
customerID_2452-MRMZF,0.0
customerID_2452-SNHFZ,0.0
customerID_2453-SAFNS,0.0
customerID_2454-RPBRZ,0.0
customerID_2455-USLMV,0.0
customerID_2460-FPSYH,0.0
customerID_2460-NGXBJ,0.0
customerID_2462-XIIJB,0.0
customerID_2466-FCCPT,0.0
customerID_2468-SJFLM,0.0
customerID_2469-DTSGX,0.0
customerID_2472-OVKUP,0.0
customerID_2474-BRUCM,0.0
customerID_2474-LCNUE,0.0
customerID_2475-MROZF,0.0
customerID_2476-YGEFM,0.0
customerID_2478-EEWWM,0.0
customerID_2479-BRAMR,0.0
customerID_2480-EJWYP,0.0
customerID_2480-JZOSN,0.0
customerID_2480-SQIOB,0.0
customerID_2481-SBOYW,0.0
customerID_2484-DGXPZ,0.0
customerID_2486-WYVVE,0.0
customerID_2495-KZNFB,0.0
customerID_2495-TTHBQ,0.0
customerID_2498-XLDZR,0.0
customerID_2499-AJYUA,0.0
customerID_2501-XWWTZ,0.0
customerID_2504-DSHIH,0.0
customerID_2506-CLAKW,0.0
customerID_2506-TNFCO,0.0
customerID_2507-QZPQS,0.0
customerID_2511-ALLCS,0.0
customerID_2511-MORQY,0.0
customerID_2514-GINMM,0.0
customerID_2516-VQRRV,0.0
customerID_2516-XSJKX,0.0
customerID_2519-ERQOJ,0.0
customerID_2519-FAKOD,0.0
customerID_2519-TWKFS,0.0
customerID_2521-NPUZR,0.0
customerID_2522-AHJXR,0.0
customerID_2522-WLNSF,0.0
customerID_2523-EWWZL,0.0
customerID_2525-GVKQU,0.0
customerID_2528-HFYZX,0.0
customerID_2530-ENDWQ,0.0
customerID_2530-FMFXO,0.0
customerID_2533-TIBIX,0.0
customerID_2538-OIMXF,0.0
customerID_2541-YGPKE,0.0
customerID_2542-HYGIQ,0.0
customerID_2545-EBUPK,0.0
customerID_2545-LXYVJ,0.0
customerID_2550-AEVRU,0.0
customerID_2550-QHZGP,0.0
customerID_2558-BUOZZ,0.0
customerID_2560-PPCHE,0.0
customerID_2560-QTSBS,0.0
customerID_2560-WBWXF,0.0
customerID_2565-JSLRY,0.0
customerID_2568-BRGYX,0.0
customerID_2568-OIADY,0.0
customerID_2569-WGERO,0.0
customerID_2575-GFSOE,0.0
customerID_2576-HXMPA,0.0
customerID_2577-GVSIL,0.0
customerID_2578-JQPHZ,0.0
customerID_2580-ASVVY,0.0
customerID_2580-ATZSQ,0.0
customerID_2581-VKIRT,0.0
customerID_2586-CWXVV,0.0
customerID_2587-EKXTS,0.0
customerID_2587-YNLES,0.0
customerID_2589-AYCRP,0.0
customerID_2592-HODOV,0.0
customerID_2592-SEIFQ,0.0
customerID_2592-YKDIF,0.0
customerID_2595-KIWPV,0.0
customerID_2603-HVKCG,0.0
customerID_2604-XVDAM,0.0
customerID_2607-DHDAK,0.0
customerID_2607-FBDFF,0.0
customerID_2608-BHKFN,0.0
customerID_2612-PHGOX,0.0
customerID_2612-RANWT,0.0
customerID_2612-RRIDN,0.0
customerID_2615-YVMYX,0.0
customerID_2616-FLVQC,0.0
customerID_2616-UUTFK,0.0
customerID_2619-WFQWU,0.0
customerID_2621-UDNLU,0.0
customerID_2623-DRYAM,0.0
customerID_2625-TRCZQ,0.0
customerID_2626-URJFX,0.0
customerID_2626-VEEWG,0.0
customerID_2632-IVXVF,0.0
customerID_2632-TACXW,0.0
customerID_2632-UCGVD,0.0
customerID_2634-HCZGT,0.0
customerID_2636-ALXXZ,0.0
customerID_2636-OHFMN,0.0
customerID_2636-SJDOU,0.0
customerID_2637-FKFSY,0.0
customerID_2639-UGMAZ,0.0
customerID_2640-LYMOV,0.0
customerID_2640-PMGFL,0.0
customerID_2642-DTVCO,0.0
customerID_2642-MAWLJ,0.0
customerID_2645-QTLMB,0.0
customerID_2649-HWLYB,0.0
customerID_2651-ZCBXV,0.0
customerID_2654-VBVPB,0.0
customerID_2656-FMOKZ,0.0
customerID_2656-TABEH,0.0
customerID_2657-ALMWY,0.0
customerID_2657-VPXTA,0.0
customerID_2660-EMUBI,0.0
customerID_2661-GKBTK,0.0
customerID_2662-NNTDK,0.0
customerID_2664-XJZNO,0.0
customerID_2665-NPTGL,0.0
customerID_2667-WYLWJ,0.0
customerID_2668-TZSPS,0.0
customerID_2669-OIDSD,0.0
customerID_2672-DZUOY,0.0
customerID_2672-HUYVI,0.0
customerID_2672-OJQZP,0.0
customerID_2672-TGEFF,0.0
customerID_2673-CXQEU,0.0
customerID_2674-MLXMN,0.0
customerID_2675-DHUTR,0.0
customerID_2675-OTVVJ,0.0
customerID_2676-ISHSF,0.0
customerID_2676-OXPPQ,0.0
customerID_2680-XKKNJ,0.0
customerID_2682-KEVRP,0.0
customerID_2683-BPJSO,0.0
customerID_2683-JXWQQ,0.0
customerID_2684-EIWEO,0.0
customerID_2685-SREOM,0.0
customerID_2688-BHGOG,0.0
customerID_2690-DVRVK,0.0
customerID_2691-NZETQ,0.0
customerID_2692-AQCPF,0.0
customerID_2692-BUCFV,0.0
customerID_2692-PFYTJ,0.0
customerID_2694-CIUMO,0.0
customerID_2696-ECXKC,0.0
customerID_2696-NARTR,0.0
customerID_2697-NQBPF,0.0
customerID_2703-AMTUL,0.0
customerID_2706-QZIHY,0.0
customerID_2709-UQGNP,0.0
customerID_2710-WYVXG,0.0
customerID_2712-SYWAY,0.0
customerID_2716-GFZOR,0.0
customerID_2717-HVIZY,0.0
customerID_2718-GAXQD,0.0
customerID_2719-BDAQO,0.0
customerID_2720-FVBQP,0.0
customerID_2720-WGKHP,0.0
customerID_2722-JMONI,0.0
customerID_2722-VOJQL,0.0
customerID_2724-FJDYW,0.0
customerID_2725-IWWBA,0.0
customerID_2725-KXXWT,0.0
customerID_2729-VNVAP,0.0
customerID_2737-WFVYW,0.0
customerID_2739-CACDQ,0.0
customerID_2739-CCZMB,0.0
customerID_2740-JFBOK,0.0
customerID_2740-TVLFN,0.0
customerID_2746-DIJLO,0.0
customerID_2749-CTKAJ,0.0
customerID_2753-JMMCV,0.0
customerID_2754-SDJRD,0.0
customerID_2754-VDLTR,0.0
customerID_2754-XBHTB,0.0
customerID_2770-NSVDG,0.0
customerID_2773-MADBQ,0.0
customerID_2773-OVBPK,0.0
customerID_2774-LVQUS,0.0
customerID_2777-PHDEI,0.0
customerID_2782-JEEBU,0.0
customerID_2782-LFZVW,0.0
customerID_2786-GCDPI,0.0
customerID_2788-CJQAQ,0.0
customerID_2789-HQBOU,0.0
customerID_2790-XUYMV,0.0
customerID_2791-SFVEW,0.0
customerID_2792-LSHWX,0.0
customerID_2792-VPPET,0.0
customerID_2794-XIMMO,0.0
customerID_2796-NNUFI,0.0
customerID_2796-UUZZO,0.0
customerID_2799-ARNLO,0.0
customerID_2799-TSLAG,0.0
customerID_2800-QQUSO,0.0
customerID_2800-VEQXM,0.0
customerID_2801-NISEI,0.0
customerID_2804-ETQDK,0.0
customerID_2805-AUFQN,0.0
customerID_2805-EDJPQ,0.0
customerID_2806-MLNTI,0.0
customerID_2808-CHTDM,0.0
customerID_2809-ILCYT,0.0
customerID_2809-ZMYOQ,0.0
customerID_2810-FTLEM,0.0
customerID_2811-POVEX,0.0
customerID_2812-ENYMO,0.0
customerID_2812-REYAT,0.0
customerID_2815-CPTUL,0.0
customerID_2817-NTQDO,0.0
customerID_2819-GWENI,0.0
customerID_2821-WARNZ,0.0
customerID_2823-LKABH,0.0
customerID_2824-DXNKN,0.0
customerID_2826-DXLQO,0.0
customerID_2826-UWHIS,0.0
customerID_2828-SLQPF,0.0
customerID_2830-LEWOA,0.0
customerID_2831-EBWRN,0.0
customerID_2832-KJCRD,0.0
customerID_2833-SLKDQ,0.0
customerID_2834-JRTUA,0.0
customerID_2834-SPCJV,0.0
customerID_2840-XANRC,0.0
customerID_2842-JTCCU,0.0
customerID_2845-AFFTX,0.0
customerID_2845-KDHVX,0.0
customerID_2848-YXSMW,0.0
customerID_2851-MMUTZ,0.0
customerID_2851-STERV,0.0
customerID_2853-CWQFQ,0.0
customerID_2856-NNASM,0.0
customerID_2858-EIMXH,0.0
customerID_2858-MOFSQ,0.0
customerID_2862-JVEOY,0.0
customerID_2862-PFNIK,0.0
customerID_2863-IMQDR,0.0
customerID_2868-LLSKM,0.0
customerID_2868-MZAGQ,0.0
customerID_2868-SNELZ,0.0
customerID_2869-ADAWR,0.0
customerID_2873-ZLIWT,0.0
customerID_2874-YXVVA,0.0
customerID_2876-GZYZC,0.0
customerID_2876-VBBBL,0.0
customerID_2877-VDUER,0.0
customerID_2878-DHMIN,0.0
customerID_2878-RMWXY,0.0
customerID_2880-FPNAE,0.0
customerID_2882-DDZPG,0.0
customerID_2882-WDTBA,0.0
customerID_2884-GBPFB,0.0
customerID_2885-HIJDH,0.0
customerID_2886-KEFUM,0.0
customerID_2887-JPYLU,0.0
customerID_2888-ADFAO,0.0
customerID_2889-FPWRM,0.0
customerID_2890-WFBHU,0.0
customerID_2892-GESUL,0.0
customerID_2894-QOJRX,0.0
customerID_2896-TBNBE,0.0
customerID_2898-LSJGD,0.0
customerID_2898-MRKPI,0.0
customerID_2900-PHPLN,0.0
customerID_2903-YYTBW,0.0
customerID_2904-GGUAZ,0.0
customerID_2905-KFQUV,0.0
customerID_2908-WGAXL,0.0
customerID_2911-IJORQ,0.0
customerID_2911-UREFD,0.0
customerID_2911-WDXMV,0.0
customerID_2916-BQZLN,0.0
customerID_2920-RNCEZ,0.0
customerID_2921-XWDJH,0.0
customerID_2924-KHUVI,0.0
customerID_2925-MXLSX,0.0
customerID_2926-JEJJC,0.0
customerID_2927-CVULT,0.0
customerID_2927-QRRQV,0.0
customerID_2928-HLDBA,0.0
customerID_2929-ERCFZ,0.0
customerID_2929-QNSRW,0.0
customerID_2931-FSOHN,0.0
customerID_2931-SVLTV,0.0
customerID_2931-VUVJN,0.0
customerID_2931-XIQBR,0.0
customerID_2933-FILNV,0.0
customerID_2933-XEUJM,0.0
customerID_2937-FTHUR,0.0
customerID_2946-KIQSP,0.0
customerID_2947-DOMLJ,0.0
customerID_2951-QOQTK,0.0
customerID_2955-PSXOE,0.0
